chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.32821794520910985,0.08439260721206665,1248.5135401299324,1966.2440610494596,2387.6772287091235,0.0403599222378096,-281.50622230702805,120.13551196651763,30.594184702765563,31.8230275180398,14.686951123868273,13.986351023819921,5.869232301254233,9.075649067781606,1.5522673247411594,5.486600804517108,-0.91374602430366,-3.4373543252669867,-3.6801095922642797,-3.3813471056943047,-2.648877523565314,-1.8049416752083574,-3.875265455036087,0.5002612257649219,-5.624474983168921,-1.0618309340094014,happy
0.3050826219852172,0.10158205777406693,1889.7063938538845,2192.0532097869054,3848.393395958301,0.07530528915924922,-195.6608382310959,121.90111712497361,25.012967461734892,26.828176620074352,5.975358457534824,-2.8960839725031176,-1.8031877540395658,-1.749880599716071,-2.6198437128013,-1.7426531878630371,-3.0864647291387604,-0.6738940067363612,-2.911997853639911,1.1090430955322614,-4.6263809466916515,1.8864768911759877,-5.871771605045752,-3.1943869547122055,-5.588084451619096,6.2007469608876855,happy
0.31213370404567237,0.0869331955909729,2295.907724718016,2228.241790346224,4563.339072779605,0.11830389536571208,-174.5134385691497,83.81046075811273,-33.428986647973005,2.5266733595139277,-1.35300419765609,-9.736903295448592,-14.887781385506479,-15.221988109431338,-16.854614683939282,-4.910128506905961,-11.018965667483293,-3.4122185493056287,-2.8092755068764954,-5.302642633617309,-3.5654499739379766,4.219132658350127,-10.39515777174672,6.611206919654246,-4.290539557592118,3.5420623842900927,happy
0.42367386396497975,0.05460210144519806,2054.834655911592,2319.743181182761,4195.19963220177,0.08598322912635449,-230.81968625477802,104.87519249084455,2.7363022047780183,34.20069948378693,7.324645891449936,2.1148068849686608,6.432239619599528,-4.033122514623201,-0.8297990833715417,4.94003723791952,-3.630694569843605,5.682864839366055,-5.75039780669087,-0.2267533370889174,-2.504590546148398,1.6179953052885023,-8.389736056741661,0.179276077264552,-8.265730738212257,-3.8278427899928205,happy
0.45730065707869955,0.23461267352104187,2462.4957472742076,2465.999078036643,5089.377558563516,0.12037455555824303,-55.219412173535346,83.9556538510958,-16.218935841968197,8.200271876257936,-3.828001509826557,0.9296791436618462,2.5707590157159457,-1.3299809396366349,-3.7933606292532085,6.46037736710907,-2.7031878728862138,8.88696174531543,-6.406327223550682,3.6645545687711754,-4.529314523712906,3.2867945933005833,-0.7523712592441194,1.9685823814913797,1.7146910793360521,10.31702448720856,happy
0.43266204548700277,0.0869218111038208,1618.437018469768,2126.4285820300465,3627.3363993263833,0.06342629825367647,-199.4592437987636,122.95241588951798,11.176117184792401,27.14750637747652,12.660680584910008,9.778513764439648,5.029101645212041,6.646659126947903,-1.4267499612629246,5.6346129023058396,-2.840421584537163,1.2568634559684682,-3.7649463842991384,-1.0477611867858623,-5.723555624184171,-0.9916775243746463,-0.6466553325090577,4.4240346210556725,-3.7420880426330183,-2.26634109479684,happy
0.47442049631667543,0.09097130596637726,2788.785700829401,2399.847024112983,5296.626305358698,0.16626354489164086,-179.45902749895748,62.170001177721204,-20.13467797862316,10.327119433782947,-2.855162654942284,7.98657403098342,-5.715389375397573,-1.3029779635973369,-3.8490599584977776,-0.433374029690038,-2.433632182970189,-0.4918589159436264,-5.177102459865601,-0.13478934551397495,-3.2024579432393856,0.7076629291673542,-6.355012297151023,-0.0565394076362111,-5.354833090419104,2.519955851843013,happy
0.35044809223070356,0.29160648584365845,2112.9862165767095,2383.630322946817,4709.971519446594,0.07546628591815016,-96.77765832495949,89.07438798736457,3.664023912706641,14.809211000243696,8.213588298114479,1.1956913091950374,4.3714616285230985,-3.583838617510483,-2.951838532932195,3.460184707240091,-9.515158921666677,4.9159725253440545,-2.154446304448696,4.991506706252986,-3.3903930131493825,2.385245563405802,-0.08825524290517653,4.041713794885413,1.7230831160951892,6.546080682237694,happy
0.5001393271150293,0.02146623656153679,1869.679100260587,1867.603388012,3646.8362814132643,0.09794045085139319,-374.1725459738128,90.90527350529293,3.096006959771344,12.52327212735196,-2.2415829732950527,5.36147113680745,-2.1601406918812813,2.146203715084392,-4.122521877178475,-0.6893154627154712,-3.06635952566617,1.1037495543819769,-2.839679364336908,-0.7768205842384898,0.010502734865976693,1.6711536245922962,-1.4761722717462735,0.9364935857544691,-1.6740929298475675,-0.724936292319279,happy
0.29207945395517937,0.14213156700134277,1906.2678874042736,2079.937885773448,3853.2183667823624,0.08300025396671827,-162.94949879609334,94.74400369022374,5.994873120803782,23.41576258061446,4.748402426962802,2.083553259453421,-1.8263966407847834,1.501218200392451,1.8240213214898213,0.5096299380584524,-8.855667070189137,0.8550967317433431,-3.228944649116041,-0.6519908223112099,-7.829831713132595,-7.1210320210449245,-10.332153031049371,-7.61043709229796,-7.0202349541341444,-5.913287037067097,happy
0.42182434225787274,0.05601232126355171,2036.261563770934,2306.817183607417,4155.399872865471,0.0851967637383901,-230.20702659721118,105.38083019899393,2.7444221624321976,34.14462460888294,7.519971428424573,1.8736956267440212,6.566304321671247,-4.131901707361162,-0.9571268955369029,5.089188245737713,-3.8512840678406475,5.766504443183115,-5.767637234219909,-0.3892538303529021,-2.2647290437481558,1.3712504419618432,-8.24407707361247,0.06908949192411885,-8.420583093883739,-3.8753500434501236,happy
0.5416543265250299,0.07119328528642654,1187.4855586713916,1738.0338068163255,2367.760682475087,0.039920771454140865,-319.27908276725924,134.410782400618,14.682690807285368,18.03758276772293,12.353266781425921,9.461184001574457,7.373461136364735,1.6058651480852617,5.82913338063239,9.937794333675937,6.517730531997567,7.386706318312985,3.5713858625284196,4.459387934333546,3.5916044465595838,1.3973477234232519,2.222016714128368,4.086044104913932,1.2044615240901986,1.8322456225349648,happy
0.31061867008042754,0.1316305547952652,1843.977604077354,1997.3247441333488,3947.0261328729684,0.07911932505321208,-178.2261712694952,118.04275765770828,-0.8386183932849621,17.724704645966927,6.489146527014976,-2.620172987549428,-16.612548597499835,-0.48714391228822973,-8.49594525046211,-5.9017458267799965,-6.394175190510846,-8.902781342850522,-7.643834972997572,1.575821965738246,-13.310148318304085,-4.952492870220457,-2.320302528540365,-7.5073349984717135,-3.3496996324830834,1.1190442432541436,happy
0.3200676040881028,0.17241521179676056,2988.8105233107513,2696.504395039884,6198.887516175261,0.14964535361842105,-130.67761515219934,57.29796267167011,-1.1918664235507967,17.639528196357862,6.615903236570716,-3.9630514758132858,1.1424457306394515,-12.015048697335073,-5.874143568420134,-1.6891616025182565,-15.782944077150624,2.7447741991114776,-5.634269759440113,0.5170161414465622,-5.794845410472463,0.21191008086144456,-1.917091711502189,3.770263555693181,-0.8029279927808044,4.50221360031968,happy
0.36457665580199095,0.18150444328784943,1319.401722153738,1603.9335976156756,2703.1169879547215,0.05755293996710526,-175.18424859821238,157.68813523420332,19.89801503311262,-12.40426080700667,5.144145730426037,-9.503078131469136,-4.951634943032963,-0.6394054073064842,-4.55890346534253,4.189033274070668,-2.485270579614685,1.4940425184069528,1.278540516836686,1.5242312201368753,2.7326652753863376,4.805695270292933,-0.3557922886147696,7.154501370660482,2.3757479102939536,0.579200201881795,happy
0.45451957630423406,0.09567199647426605,2265.259798596251,2418.999608048279,4674.480067391883,0.10740108903347523,-207.48139050946347,83.0893064104024,6.114710810371524,15.442365399267041,6.513207112974179,1.5216680826679354,-2.537106102434749,-0.8307759958701849,-1.7534677069772493,2.8326930031751814,-5.009997150984669,5.378909390545997,-3.4013468357360006,3.189528732222315,-0.8921783456406451,0.8628562291356341,-3.2026673064240305,3.211081551185692,-2.594585489808779,-0.6015075948294211,happy
0.3451549738229804,0.12615226209163666,2355.795036143547,2460.1747423694915,4968.286624117163,0.09697673785797213,-146.70618499056124,80.15368246618382,-2.5360287093391585,29.88263418353613,16.699103865626242,10.457266615893165,-1.0905756056873679,5.706175487408492,-2.795909473373739,4.45708413690728,-5.3381709151732215,-0.3338850170855637,-8.084499881914839,-4.407023867075521,-6.690818879522075,-3.557191960439462,-9.994567946822036,-1.7737510810503267,-8.473948076159,-1.705059368016953,happy
0.3819020812056575,0.22473931312561035,2668.13665365313,2502.4209850524385,5511.658338422746,0.11448532435178019,-112.29499000716714,72.89831933009482,7.050917479247882,17.39910601766904,10.861996465030256,19.125542099322786,2.399559659061261,11.037536430832837,-2.62850261054757,5.008722140156854,-0.5052133823552599,6.8245552095484125,-2.713665545392155,5.049073775987372,-2.4801557383425163,1.7952391768034763,-5.460209838272367,3.5142186160425664,-2.0588195764051953,1.4981944365076993,happy
0.36424063908711296,0.24018989503383636,2489.216066647712,2580.1066368284714,5360.667584776509,0.11411457829431114,-58.95803536453485,82.73354290910802,3.2176328906595386,29.245669298017404,4.253197939956467,13.552336353549194,-0.8665328000243749,3.462320684583307,-1.5437369934871892,1.559781404730631,-10.211530080563447,1.682820444372591,-7.793701578260328,2.666824919931838,-8.361836519225417,0.9765402784115017,-10.467995837156447,1.2824155595179807,-8.376756316274545,1.165966796560369,happy
0.3978575046287884,0.2989073097705841,1553.953432435052,1868.011195608277,3166.13085483988,0.043860656927244585,-100.44790016718977,119.36401045152769,-17.966345431303665,29.886799745421357,10.521307178616732,9.473150673613173,4.94103118096148,13.190919178695584,1.6862368844216853,3.37191765501155,3.172933163176439,4.128786152272703,4.047200120924943,-0.09635569385419727,-1.6416853862266871,7.350365046993471,-4.168660553996835,-2.938925899209092,-0.09131552662539708,0.6395458144205481,happy
0.3001010530773815,0.030104918405413628,1314.0635061988135,1735.1049061103172,2584.7760368795957,0.05892934887770898,-324.20591893455116,147.15389942039738,10.204742239637609,19.574174091766476,6.378341312381994,12.256775564195014,-5.2420072949620735,-3.4768407949423583,-9.796253728517621,-6.0185174846693,-8.908570442660814,-4.035033675569931,-10.120270297489014,-2.191757703453265,-7.600231649100472,2.6077437668817,-2.5106354204186463,-0.28386238964362226,0.12801616476930797,2.778119906705088,happy
0.3810775120426426,0.01622122712433338,1235.2042152221143,1553.2244282428278,2249.769729283572,0.06321012420181889,-348.4593869636372,150.60729467763113,-12.861376736308692,6.561050907182574,-0.24528670578599007,2.731123011865461,-4.237717067319798,-0.6613887152989699,-4.318350465151584,3.4455917866246963,-2.2392603038947017,2.436189396153646,-3.0850561483128685,1.7257173050845447,-4.044579370649473,3.4939733977453398,-0.902593514432083,1.9543555362298901,-1.770356433742382,1.449984003079929,happy
0.4049395422191089,0.09632676094770432,2915.7954997503707,2689.8398434358237,5880.06444405476,0.15579119702979877,-137.36362705362703,76.08068392321695,-1.7649399079157553,3.031401060417932,1.6247463703195775,1.813156739726601,-8.157403083431372,-4.679649468818896,-10.72986960869283,-2.386164039702735,-5.202541847698302,-3.4842192098060183,-11.305692362539876,-0.19605671562924598,-6.699304926941572,-4.616865024629272,-9.911042272832107,-2.299499082781807,-9.755225507914561,-3.7100885705070707,happy
0.4450411965950646,0.17332278192043304,2692.4521703121327,2598.6758600291837,5532.933209776509,0.13602185323142416,-82.10672292019525,73.23577027514256,-6.405214650565658,21.361588561150466,6.701746744389238,7.857510396780564,0.5551867294741889,4.2677243684129635,-0.6341606005039999,2.709460661277207,-6.647206899600454,3.5277380701896006,-3.1961250800263574,4.7854873290239155,-1.7799899894428572,3.1830355251424356,-0.9668929554895864,-0.09191281926401638,-4.966005332324922,-1.2222854545068507,happy
0.26789080461637554,0.1418425440788269,1741.1519235466287,1941.4991785828558,3810.5186249818594,0.06703889923568111,-218.6114954351981,110.58176756349805,20.464281881882986,18.36020503497607,9.000940634658088,9.78524933479243,-6.781374842372321,-2.8970056334397554,-6.82785319387958,-8.660626350762362,-10.58737977828298,-8.821481672602715,-7.62593971358641,-8.052331550989818,-10.964825453012537,-11.969446639725001,-15.411261786765685,-3.389506454861367,-14.851271463525023,-11.509571218284437,happy
0.2842548480408554,0.14620883762836456,2798.1640243621914,2639.0349119757293,5754.315204443208,0.12124265310565016,-166.62740525449678,58.166172956502834,18.323453301772776,8.162293179790375,1.656395691505567,-3.7511782758884995,-8.889771688800638,-2.2166412480118574,-14.085780925375639,-4.3138147535620455,-12.866198061295995,-5.951855761620725,-14.386591217872448,-10.309612896276361,-11.296113746947439,-7.167202021012462,-7.503407150959175,-3.721760324783809,-7.325977891747724,-0.9138001577257313,happy
0.30294701110216576,0.10214756429195404,1832.7192046930843,2027.298531935881,3754.2106321352553,0.07491224542859908,-221.92307464142195,101.57618320310736,5.743263749632206,30.92989556775955,13.779378027876861,2.0834923246854524,-4.020006453124852,2.175269561565439,-8.550607234011665,0.1087987058962042,-8.868241502510003,-5.763386322706973,-4.378242281766512,-7.872240985318241,-4.637616730916016,-2.0049404015731698,-10.290581729420284,-0.5148880199316616,-8.14723516525188,-3.7097822023509797,happy
0.4600701782445978,0.08691701292991638,1695.706660376067,2076.3519844984653,3520.987042406395,0.08063103170955882,-219.7175986613331,117.26166573435697,5.312916482607505,24.643622585121808,12.111009900621116,6.09760884066676,4.758626434762872,0.7439740216347716,1.7465464939445798,4.579436446864531,-2.2409422495129574,6.347328434888277,2.3424932518372596,4.042682675613831,1.5950828173231257,3.588620280105891,4.343602995784718,2.9106070792590932,-0.4143913255096444,0.6457488666981273,happy
0.3016318914196707,0.14702072739601135,2226.751869054398,2464.9915272483204,4919.645251578222,0.08925078306404799,-152.90684660505173,76.65268947173082,2.9002715237839425,28.069868663058493,7.90760992616459,6.7630133080010415,-10.42713951691718,2.136608577874138,-13.2456984758395,-2.145229414962709,-10.309094419269714,-9.70829995987203,-3.5875820218584886,-1.021853313707274,-2.4685225890169784,1.4625645628250685,-0.6240184693050845,8.274225253691958,2.010739225924711,5.627079831269987,happy
0.36130223502526027,0.11466340720653534,1609.937758864671,1561.6810144848066,3003.7901698251258,0.08795940765286378,-200.03225052871892,120.42288905188005,-19.11070589292238,14.781395439616466,2.432228909215342,11.469949817836309,3.0988305084235988,9.882425897929192,8.645588235711617,8.845233681524387,3.3796738812580776,4.64962142587822,3.722167580479259,5.976321798394337,-2.440574663050532,10.370284993378634,7.896353827540824,14.441348532804131,12.775809886714415,11.691798336039549,happy
0.4304660393023048,0.05298271402716637,2360.6403807766787,2707.8614915464573,5501.016736104392,0.08953044879547213,-238.1134882500383,82.6695254206319,19.38992149257392,17.531557663895637,7.1634944956788615,14.81409808000026,2.2388108144864574,8.866611509919592,1.351764770939267,6.530591675041003,-3.3338183852382834,1.857035747112305,-4.254212392703868,0.7574527831693921,-3.431712352490869,-1.7814265072699875,-1.7646711669241788,5.833138081466471,-2.5093542379503413,2.067692411124442,happy
0.39834012318867623,0.18992742896080017,2071.4912545519,2454.4683714948037,4705.121548773704,0.06330762928115326,-125.73240079361328,99.26313403667393,10.400960303441089,22.396005787189473,8.214117436712518,6.897237643031583,3.2377178909050706,-4.280164319990705,1.104393231891447,2.39118180790536,-6.20087892946665,1.4619617351229615,-8.693289680004181,-1.6819816941284509,-3.4837044434454474,-1.681012487581032,-5.789543495338372,-2.4689648922576337,-6.0384536709654295,1.0611115527599062,happy
0.2573833188212923,0.03895016387104988,3496.9764233168544,3066.1191658155813,7403.713564090315,0.16600920024671054,-259.86602355017584,48.03789280712121,15.725575361037338,-4.293656676970764,-17.114375464013023,-15.154442399924923,-13.695021785085522,-22.542012258388965,-13.595749016874608,1.6982522089939422,-21.730845306910666,-8.01312408511269,-12.212970863181168,-12.010104318529198,-12.311999640781996,-7.912823098202668,-2.265717918421047,3.8729346936778057,-1.5580105607233306,2.170860001116409,happy
0.3835974113813313,0.08812935650348663,1438.3767464964433,1764.7382777576026,2860.1577050176566,0.06266590980553406,-276.83173911165886,129.76032347742313,32.279923677334914,-2.2636107441911117,-1.5906853911435712,-5.114139247821435,-7.577396732023002,-6.816805577996567,-8.529361955684394,-2.04570833818569,-5.961754130525906,-4.5297438618424195,-1.6091148052518582,0.8443789174273819,1.5126338751528228,0.43748044635154765,-3.149440696058894,2.314934845111478,1.4385778620291083,0.10753104858428264,happy
0.40439731157390413,0.19461099803447723,2631.456679606544,2463.93192208119,5388.142418639948,0.12773543319465944,-102.48055030513918,59.77524150255835,-16.398125330370952,21.84991028443127,1.1242193750503704,-1.8643160408835004,-0.6781171082645785,-2.9803571328691856,-6.687883216048294,1.4063551745210507,-5.376668826105765,3.2993074492236723,-5.833558479630449,2.1116519420554165,-5.93710426490444,4.09947034797723,4.405740118207615,4.746592252972451,4.511765288092012,5.953479388850432,happy
0.4269375550075403,0.07716648280620575,1663.2339305262306,2022.038636951406,3500.6788318740323,0.0666390528250774,-219.84123891083942,124.06154913421982,-1.8905423274998758,21.880659788747614,4.8023603085715765,6.207876859498343,3.422920993238182,-0.5125276150566477,-1.8757846743470536,0.7316481074181873,-2.3031126382321077,2.6876196843821822,-2.212776747848021,1.2185553402434763,-5.807060553114085,1.1151338703150115,0.4741144385457612,3.6071603655768594,-0.08036794085714995,4.545431627591509,happy
0.323281112057588,0.13905619084835052,1720.3258497275963,2154.8327685071863,3676.6861009154895,0.05581372145897833,-220.69901255081808,105.62098873291535,24.007719305327495,33.1144841886988,18.44380681912876,10.273407049909983,3.2563859114615172,8.163981653004202,-6.1101788105844985,0.7788740398416352,-3.3811640450969964,0.6885717591174726,-3.498392800898476,-4.0725291610947405,-2.601902468671839,-6.265930159045586,-8.618655671207168,-2.3863300388624,-12.575539793748975,-5.410456483519488,happy
0.314434578619402,0.1551874876022339,2429.6668602212003,2413.580058155735,4989.011498796682,0.1184138720249613,-88.97042993729761,87.0004257253193,-11.948275866416203,24.623527456034356,6.191369250341682,12.717721528102023,-1.4460625970287433,4.700905221468364,1.8159187661453273,3.4145513852630653,-3.8292135913633567,-3.2976063820766215,-1.1506073594291033,4.018169854600727,-8.640779359906013,-6.565597772811454,-11.298535991139646,-0.30618144824411775,-7.580400843041418,-9.159974783495999,happy
0.41636264679499657,0.20313049852848053,1466.6432345485437,1911.1552973725802,2927.6572968568594,0.05860168645994582,-169.91004547224983,134.523951868974,9.133907085848739,21.98058697977419,10.33623883395802,5.368299321655403,4.730179641468247,5.328089610492159,-3.091947790273213,5.036861640553266,-6.616060958816744,1.4882821257113132,-0.12040176237343343,1.7839895828011603,-4.410476992057225,-1.513985715283521,-6.006707129364358,-0.7904500758245954,-5.505234742438831,-7.101854253984095,happy
0.45555470207431936,0.19707924127578735,3162.0676064201166,2823.6805095854215,6575.376906262094,0.15169258235777863,-34.39324401344038,54.96632170651353,4.762312424692427,33.27606910413516,8.839810553088746,19.049741219485448,1.90087167589376,-2.2206429712028526,-2.158372744846367,5.306153382222274,-0.11922435409715648,4.1467773911327015,-5.468353528087823,-1.9924342098511578,-4.231850897868842,2.413151330933749,-8.41219800600558,-0.2238565263816687,-4.580372852970769,1.6985243670777412,happy
0.2906890239667151,0.17610755562782288,1823.666326395661,1973.558907953984,3758.5272726997873,0.08009135243324303,-122.18478710788548,112.2692129283031,-4.500490561030854,20.46963053174941,-4.8992935295564175,11.011129558060327,-2.8199635215721908,-3.201803054156849,-6.68458681902476,2.8290756217585016,4.76144908464146,4.227973775202742,-6.394907361276741,-0.8974202888590986,-1.7041496080201637,5.60279828619257,4.163723099483754,6.096642484688206,-2.0079668188395177,4.097780003546036,happy
0.3282791478434282,0.03147907555103302,2211.347919185467,2284.8248451454383,4664.471794577206,0.10202394845684984,-267.84196718644705,98.71871009918624,-2.82784031004476,27.239107602556285,9.20040429956548,4.538409415631007,-13.4186962286941,3.645693810438185,-16.142049448569434,-0.9280609731054955,-10.315772095974589,-7.157821747229797,0.15019587340613066,-8.411868323967807,-13.920179575400011,6.118932845249966,-12.564977023053741,-7.095531143921583,-12.727951402554964,-5.677944209036955,happy
0.3388870984679442,0.08351042866706848,1545.9865014802185,1403.0280696630819,2718.19189679881,0.11097249600909442,-325.80809075540753,80.45056333871527,-29.966958834180122,-14.776606950466865,-8.91143547862027,-29.420707666184605,-18.253797019793215,-10.145055282959216,-14.191006318789574,-2.520185092639486,-10.127783516723674,-2.7765628837205525,-0.8263497529313105,-3.0596615568993326,-1.4586513856673526,2.414362846413458,-2.5333213937987016,2.285116828949885,0.0147270502042637,1.0752104022087636,happy
0.2355411713722912,0.12878815829753876,2168.978272139004,2531.7837867902176,4849.854006929663,0.07156305933146284,-196.96001448589095,78.71246408230748,27.49623345067045,26.40029033002362,-5.459292210165528,-2.9529368880302145,-10.365674101514323,-11.313569775494411,-16.836778402206303,-13.691439472418418,-19.080203147824673,-15.743717763351121,-13.263193254369808,-6.301075916749343,-16.392894351286643,-7.650865833184232,-14.395376113165996,-8.97495348246972,-9.5625832099221,-4.3643843807948075,happy
0.3210477260517673,0.06519210338592529,2062.406607914317,1985.937171835004,3834.6851455168826,0.09897256857101393,-218.13041138453244,99.60741623509509,-15.49716643360173,15.124597769716607,-8.66807246975855,3.139087088202664,-11.54026178749043,-6.2357958549435795,-13.515204634938152,-0.554413570654626,-13.077526163675955,-6.2802227536981095,-10.429389370343545,-4.481983100625823,-9.854966792984362,-9.439857761175684,-7.6297219703715875,-4.630283943568272,-9.992857054644254,-4.789053122712895,happy
0.3481446408840259,0.08609087765216827,2123.4004035800785,1989.2529361693732,4079.291999746033,0.11150083748548761,-227.94189051032814,65.68328323524435,5.840495935116384,28.792920418176465,9.298534390265731,6.354063665290582,-5.603786548428645,10.104955717592832,-1.5308325532822922,2.21480369007481,-2.294548313046147,3.8397461161264754,1.7397722560753217,2.7216733387119283,1.0075478655766343,1.8520426013874618,-2.9107818900113345,4.10929237438176,-5.319232562600341,1.010569524393075,happy
0.4071161037273657,0.08562567830085754,2512.502560248897,2571.8977685656478,5290.743007600861,0.11095511138254643,-167.75351895091092,82.13560663345433,-3.564332964224322,23.433506540446352,8.559575035917664,-0.8919794110539293,-3.4659016590216023,13.302516157696667,-7.61130183334783,5.413430576923802,-6.3972305373491825,-2.4740152983933115,-3.520837835636246,0.40849284091595267,-6.824780192314676,-0.19299113463220488,-8.69871102140422,-1.0350660936323477,-2.6461117754582197,6.894255736947788,happy
0.27477856103680054,0.09291481971740723,2181.3675179754937,2167.3423483851784,4105.883505617502,0.10155305183339783,-200.8890728541981,80.20529555861839,-20.838206771398703,7.755637264247299,-5.850611376994645,-9.086172638661175,-9.486062267560223,-1.386823741609449,-16.559324490644347,-4.038801999428767,-7.737279983294287,-12.969264795332338,-10.212431414320015,-7.509656011188069,-12.287922320344162,-7.3133137961899575,-7.165187879800803,-1.8972496257502887,-8.59469679868324,2.2181904888437725,happy
